t_ms,photo,leftTicks,rightTicks,dLeft,dRight,mode,cmd,leftPWM,rightPWM
26340,78,0,0,0,0,M,s,0,0
26360,83,0,0,0,0,M,s,0,0
26380,76,0,0,0,0,M,s,0,0
26400,85,0,0,0,0,M,s,0,0
26420,79,0,0,0,0,M,s,0,0
26440,78,0,0,0,0,M,s,0,0
26460,82,0,0,0,0,M,s,0,0
26480,76,0,0,0,0,M,s,0,0
26500,86,0,0,0,0,M,s,0,0
26520,78,0,0,0,0,M,s,0,0
26540,79,0,0,0,0,M,s,0,0
26560,82,0,0,0,0,M,s,0,0
26580,75,0,0,0,0,M,s,0,0
26600,86,0,0,0,0,M,s,0,0
26620,78,0,0,0,0,M,s,0,0
26640,80,0,0,0,0,M,s,0,0
26660,82,0,0,0,0,M,s,0,0
26680,75,0,0,0,0,M,s,0,0
26700,86,0,0,0,0,M,s,0,0
26720,78,0,0,0,0,M,s,0,0
26740,80,0,0,0,0,M,s,0,0
26760,81,0,0,0,0,M,s,0,0
26780,75,0,0,0,0,M,s,0,0
26800,86,0,0,0,0,M,s,0,0
26820,77,0,0,0,0,M,s,0,0
26840,81,0,0,0,0,M,s,0,0
26860,81,0,0,0,0,M,s,0,0
26880,75,0,0,0,0,M,s,0,0
26900,86,0,0,0,0,M,s,0,0
26920,77,0,0,0,0,M,s,0,0
26940,81,0,0,0,0,M,s,0,0
26960,81,0,0,0,0,M,s,0,0
26980,75,0,0,0,0,M,s,0,0
27000,85,0,0,0,0,M,s,0,0
27020,77,0,0,0,0,M,s,0,0
27040,82,0,0,0,0,M,s,0,0
27060,80,0,0,0,0,M,s,0,0
27080,75,0,0,0,0,M,s,0,0
27100,85,0,0,0,0,M,s,0,0
27120,77,0,0,0,0,M,s,0,0
27140,82,0,0,0,0,M,s,0,0
27160,80,0,0,0,0,M,s,0,0
27180,76,0,0,0,0,M,s,0,0
27200,85,0,0,0,0,M,s,0,0
27220,77,0,0,0,0,M,s,0,0
27240,83,0,0,0,0,M,s,0,0
27260,80,0,0,0,0,M,s,0,0
27280,76,0,0,0,0,M,s,0,0
27300,84,0,0,0,0,M,s,0,0
27320,77,0,0,0,0,M,s,0,0
27340,84,0,0,0,0,M,s,0,0
27360,79,0,0,0,0,M,s,0,0
27380,76,0,0,0,0,M,s,0,0
27400,84,0,0,0,0,M,s,0,0
27420,76,0,0,0,0,M,s,0,0
27440,84,0,0,0,0,M,s,0,0
27460,79,0,0,0,0,M,s,0,0
27480,77,0,0,0,0,M,s,0,0
27500,84,0,0,0,0,M,s,0,0
27520,76,0,0,0,0,M,s,0,0
27540,84,0,0,0,0,M,s,0,0
27560,79,0,0,0,0,M,s,0,0
27580,78,0,0,0,0,M,s,0,0
27600,83,0,0,0,0,M,s,0,0
27620,76,0,0,0,0,M,s,0,0
27640,85,0,0,0,0,M,s,0,0
27660,79,0,0,0,0,M,s,0,0
27680,78,0,0,0,0,M,s,0,0
27700,83,0,0,0,0,M,s,0,0
27720,76,0,0,0,0,M,s,0,0
27740,85,0,0,0,0,M,s,0,0
27760,78,0,0,0,0,M,s,0,0
27780,79,0,0,0,0,M,s,0,0
27800,82,0,0,0,0,M,s,0,0
27820,76,0,0,0,0,M,s,0,0
27840,86,0,0,0,0,M,s,0,0
27860,78,0,0,0,0,M,s,0,0
27880,80,0,0,0,0,M,s,0,0
27900,82,0,0,0,0,M,s,0,0
27920,75,0,0,0,0,M,s,0,0
27940,86,0,0,0,0,M,s,0,0
27960,78,0,0,0,0,M,s,0,0
27980,80,0,0,0,0,M,s,0,0
28000,81,0,0,0,0,M,s,0,0
28020,75,0,0,0,0,M,s,0,0
28040,86,0,0,0,0,M,s,0,0
28060,78,0,0,0,0,M,s,0,0
28080,81,0,0,0,0,M,s,0,0
28100,81,0,0,0,0,M,s,0,0
28120,75,0,0,0,0,M,s,0,0
28140,86,0,0,0,0,M,s,0,0
28160,77,0,0,0,0,M,s,0,0
28180,81,0,0,0,0,M,s,0,0
28200,81,0,0,0,0,M,s,0,0
28220,75,0,0,0,0,M,s,0,0
28240,86,0,0,0,0,M,s,0,0
28260,77,0,0,0,0,M,s,0,0
28280,81,0,0,0,0,M,s,0,0
28300,80,0,0,0,0,M,s,0,0
28320,75,0,0,0,0,M,s,0,0
28340,85,0,0,0,0,M,s,0,0
